dom	sex	house	w	income	lab
5	2	12152	963,11823	22341,79048	0
5	2	12152	963,11823	22341,79048	2
5	1	12152	963,11823	22341,79048	1
5	1	12156	728,22947	20936,14286	0
5	1	12156	728,22947	20936,14286	0
5	2	12156	728,22947	20936,14286	1
5	1	12156	728,22947	20936,14286	1
3	2	12159	1534,54435	8627,7	3
3	2	12159	1534,54435	8627,7	3
3	2	12159	1534,54435	8627,7	2
3	2	12161	1764,78298	9497,9	3
3	2	12163	1464,59379	14139,55556	0
3	2	12163	1464,59379	14139,55556	1
3	1	12163	1464,59379	14139,55556	1
3	2	12165	1471,1332	934,2777778	0
3	2	12165	1471,1332	934,2777778	2
3	2	12165	1471,1332	934,2777778	2
3	2	12166	1764,78298	10572,9	3
3	2	12167	3606,88224	4226,853333	3
3	1	12167	3606,88224	4226,853333	3
3	1	12168	2676,30935	8455,32	1
3	2	12168	2676,30935	8455,32	2
3	2	12169	2340,66626	13192,85714	1
3	1	12169	2340,66626	13192,85714	3
3	1	12169	2340,66626	13192,85714	1
3	2	12169	2340,66626	13192,85714	0
3	2	12169	2340,66626	13192,85714	3
3	2	12169	2340,66626	13192,85714	3
14	2	16125	2676,30935	10093,93333	1
14	1	16125	2676,30935	10093,93333	1
14	1	16126	1426,94742	17849,07692	0
14	1	16126	1426,94742	17849,07692	0
14	2	16126	1426,94742	17849,07692	0
14	1	16126	1426,94742	17849,07692	1
14	2	16126	1426,94742	17849,07692	1
14	1	16127	1018,24644	8648,772	2
14	2	16127	1018,24644	8648,772	3
14	1	16127	1018,24644	8648,772	0
14	2	16127	1018,24644	8648,772	3
14	1	16128	1648,25169	22202,53333	1
14	2	16128	1648,25169	22202,53333	1
14	2	16132	1139,97279	16777,09524	0
14	2	16132	1139,97279	16777,09524	0
14	2	16132	1139,97279	16777,09524	1
14	1	16132	1139,97279	16777,09524	1
14	1	16133	2676,30935	13402,76667	1
14	2	16133	2676,30935	13402,76667	2
14	1	16135	934,61351	14047,65217	0
14	1	16135	934,61351	14047,65217	3
14	2	16135	934,61351	14047,65217	3
14	1	16135	934,61351	14047,65217	1
14	1	16138	1139,97279	19340,67143	1
14	2	16138	1139,97279	19340,67143	0
14	2	16138	1139,97279	19340,67143	0
14	2	16138	1139,97279	19340,67143	1
13	2	16139	1567,1851	8859,45	3
13	2	16139	1567,1851	8859,45	2
13	1	16139	1567,1851	8859,45	1
13	2	16140	1658,25978	15150,672	2
13	1	16140	1658,25978	15150,672	1
13	2	16140	1658,25978	15150,672	1
13	1	16140	1658,25978	15150,672	1
13	1	16141	1867,48857	10435,22222	0
13	2	16141	1867,48857	10435,22222	3
13	1	16141	1867,48857	10435,22222	1
13	1	16142	1533,55119	24534,46667	1
13	2	16142	1533,55119	24534,46667	3
13	1	16143	4948,75928	18754,47	1
13	1	16145	1861,48265	21516,43077	0
13	2	16145	1861,48265	21516,43077	1
13	1	16146	896,68211	21271,5	1
13	1	16147	1071,02681	11187,31333	3
13	2	16147	1071,02681	11187,31333	3
13	1	16147	1071,02681	11187,31333	2
13	2	16147	1071,02681	11187,31333	3
13	1	16147	1071,02681	11187,31333	1
18	2	16149	882,27185	7476,6	3
18	1	16149	882,27185	7476,6	2
18	2	16149	882,27185	7476,6	3
18	1	16149	882,27185	7476,6	2
18	2	16150	2635,05398	38965,93333	1
18	1	16150	2635,05398	38965,93333	1
18	2	16151	2038,50574	18377,27	3
18	1	16151	2038,50574	18377,27	3
18	1	16151	2038,50574	18377,27	1
18	2	16152	1262,90518	9804,266667	2
18	2	16152	1262,90518	9804,266667	1
18	1	16154	1889,03127	13421,82609	0
18	2	16154	1889,03127	13421,82609	3
18	2	16154	1889,03127	13421,82609	1
18	1	16154	1889,03127	13421,82609	1
18	2	16157	1331,12349	12549,66667	3
18	1	16157	1331,12349	12549,66667	3
18	2	16158	1289,28479	8944,7	3
18	1	16161	1785,99042	25149,17	2
14	1	16163	5687,6663	10807,79	3
14	2	16164	939,22777	16178,54762	0
14	2	16164	939,22777	16178,54762	0
14	1	16164	939,22777	16178,54762	1
14	2	16164	939,22777	16178,54762	1
14	1	16167	1200,30932	27164,57333	2
14	2	16167	1200,30932	27164,57333	3
14	2	16169	1088,9594	5847,675	3
14	1	16169	1088,9594	5847,675	3
14	1	16169	1088,9594	5847,675	2
14	1	16172	1588,68754	15492	1
14	2	16172	1588,68754	15492	3
14	1	16173	2444,67748	7398,83	2
14	2	16175	8148,84569	7991,34	2
14	2	16176	3112,87622	22923,13333	1
14	1	16176	3112,87622	22923,13333	3
11	2	16180	558,83489	15564,796	3
11	2	16180	558,83489	15564,796	3
11	2	16180	558,83489	15564,796	2
11	1	16180	558,83489	15564,796	1
11	2	16181	867,17981	10365,33333	3
11	1	16181	867,17981	10365,33333	3
11	1	16182	526,09422	9497,678261	0
11	2	16182	526,09422	9497,678261	0
11	2	16182	526,09422	9497,678261	2
11	1	16182	526,09422	9497,678261	2
11	1	16183	354,46991	14871,56957	3
11	2	16183	354,46991	14871,56957	1
11	2	16183	354,46991	14871,56957	0
11	1	16183	354,46991	14871,56957	1
11	1	16184	556,20511	13333,12667	1
11	2	16184	556,20511	13333,12667	3
11	1	16185	946,49215	11221,86667	3
11	2	16185	946,49215	11221,86667	3
11	2	16186	542,38071	20270,44444	0
11	1	16186	542,38071	20270,44444	1
11	2	16186	542,38071	20270,44444	1
11	2	16187	916,74284	14539,9	3
14	1	16188	1352,77058	22113,2	1
14	2	16190	1669,37129	24324,53333	3
14	1	16190	1669,37129	24324,53333	3
14	2	16192	1043,20149	20682,2	3
14	1	16192	1043,20149	20682,2	3
14	2	16192	1043,20149	20682,2	2
14	2	16192	1043,20149	20682,2	1
14	1	16193	2385,46834	16293,85	2
14	1	16193	2385,46834	16293,85	3
14	2	16193	2385,46834	16293,85	3
14	2	16194	1139,97279	9829,890476	0
14	2	16194	1139,97279	9829,890476	0
14	2	16194	1139,97279	9829,890476	1
14	1	16194	1139,97279	9829,890476	2
14	1	16196	1699,41393	12949,6	1
14	2	16196	1699,41393	12949,6	2
14	1	16196	1699,41393	12949,6	1
14	1	16198	732,45651	13662,6087	0
14	1	16198	732,45651	13662,6087	3
14	1	16198	732,45651	13662,6087	1
14	2	16198	732,45651	13662,6087	1
14	1	16201	1789,17385	12150,52174	0
14	1	16201	1789,17385	12150,52174	3
14	2	16201	1789,17385	12150,52174	2
14	1	16201	1789,17385	12150,52174	1
13	2	16202	690,01853	7753,176191	2
13	1	16202	690,01853	7753,176191	0
13	1	16202	690,01853	7753,176191	0
13	1	16202	690,01853	7753,176191	1
13	1	16204	882,78591	18925,725	1
13	2	16204	882,78591	18925,725	2
13	1	16204	882,78591	18925,725	1
13	2	16205	3155,0667	8156,3	3
13	1	16206	702,71685	5156	2
13	2	16207	984,08314	13648,8	3
13	2	16208	875,01132	10569,33333	0
13	2	16208	875,01132	10569,33333	1
13	1	16208	875,01132	10569,33333	1
13	2	16209	510,35246	15782,344	3
13	1	16209	510,35246	15782,344	3
13	1	16209	510,35246	15782,344	1
13	1	16209	510,35246	15782,344	1
13	2	16212	984,08314	38648	3
24	1	16216	1533,55119	14103,03333	1
24	2	16216	1533,55119	14103,03333	3
24	2	16217	3559,6812	10377,864	3
24	1	16217	3559,6812	10377,864	3
24	2	16217	3559,6812	10377,864	3
24	1	16217	3559,6812	10377,864	1
24	1	16218	1669,37129	16862,46667	3
24	2	16218	1669,37129	16862,46667	3
24	2	16220	2157,16886	11088,48667	1
24	1	16220	2157,16886	11088,48667	1
24	1	16220	2157,16886	11088,48667	2
24	1	16220	2157,16886	11088,48667	3
24	1	16220	2157,16886	11088,48667	3
24	2	16221	1669,37129	17648,8	3
24	1	16221	1669,37129	17648,8	3
24	2	16224	1505,72799	12728,86667	3
24	2	16224	1505,72799	12728,86667	3
24	2	16225	2410,24024	10566,376	3
24	2	16225	2410,24024	10566,376	3
24	1	16225	2410,24024	10566,376	1
24	2	16225	2410,24024	10566,376	3
24	2	16226	1758,57182	11702,2	3
24	1	16226	1758,57182	11702,2	3
13	2	16230	2274,15155	18246,46667	3
13	1	16230	2274,15155	18246,46667	3
13	1	16231	822,93239	8999,607143	3
13	1	16231	822,93239	8999,607143	0
13	1	16231	822,93239	8999,607143	2
13	2	16231	822,93239	8999,607143	2
13	1	16231	822,93239	8999,607143	3
13	1	16232	1770,41569	8485,111111	0
13	2	16232	1770,41569	8485,111111	3
13	1	16232	1770,41569	8485,111111	2
13	1	16233	1434,91581	11861,69	2
13	2	16234	1955,21204	17810,2	2
13	1	16234	1955,21204	17810,2	2
13	1	16235	1523,18339	8781,77	2
13	1	16235	1523,18339	8781,77	3
13	2	16235	1523,18339	8781,77	3
13	1	16236	977,07127	6751,835	2
13	2	16236	977,07127	6751,835	3
13	1	16236	977,07127	6751,835	3
13	2	16237	1289,28479	8901,3	3
13	2	16238	3240,35991	11283,46	1
13	2	16241	1165,05441	10645,46154	0
13	2	16241	1165,05441	10645,46154	1
13	2	16242	1183,50553	12071,73333	1
13	1	16242	1183,50553	12071,73333	2
13	2	16243	1354,29914	11417,9	1
13	2	16244	1284,74715	8213,533333	3
13	1	16244	1284,74715	8213,533333	3
13	2	16245	739,85589	13223,62857	0
13	1	16245	739,85589	13223,62857	0
13	2	16245	739,85589	13223,62857	1
13	1	16245	739,85589	13223,62857	1
13	2	16246	1504,42959	3585,1	2
13	2	16247	1791,60216	36406,2	1
13	1	16247	1791,60216	36406,2	1
25	1	16249	2290,83268	9894,826667	3
25	2	16249	2290,83268	9894,826667	2
25	1	16250	1818,50991	2623,761905	0
25	1	16250	1818,50991	2623,761905	0
25	2	16250	1818,50991	2623,761905	3
25	1	16250	1818,50991	2623,761905	2
25	2	16251	2449,07619	15004,44444	1
25	2	16251	2449,07619	15004,44444	0
25	1	16251	2449,07619	15004,44444	1
25	1	16252	1971,24999	16444,47222	0
25	2	16252	1971,24999	16444,47222	2
25	1	16252	1971,24999	16444,47222	1
25	2	16254	1760,66987	9228,276191	1
25	2	16254	1760,66987	9228,276191	0
25	1	16254	1760,66987	9228,276191	0
25	1	16254	1760,66987	9228,276191	2
25	2	16256	2593,50273	12998,3	3
25	2	16259	3663,93239	20064,70667	1
25	1	16259	3663,93239	20064,70667	2
25	2	16260	1560,65039	13978,71429	0
25	2	16260	1560,65039	13978,71429	0
25	1	16260	1560,65039	13978,71429	1
25	2	16260	1560,65039	13978,71429	1
13	2	16261	898,67273	10026	0
13	1	16261	898,67273	10026	0
13	1	16261	898,67273	10026	1
13	2	16261	898,67273	10026	1
13	1	16262	1210,97756	21596,73333	1
13	2	16262	1210,97756	21596,73333	1
13	2	16265	3240,35991	22595,6	1
13	2	16266	898,67273	7823,809524	0
13	1	16266	898,67273	7823,809524	0
13	1	16266	898,67273	7823,809524	1
13	2	16266	898,67273	7823,809524	3
13	2	16271	832,82171	16770,26667	0
13	2	16271	832,82171	16770,26667	0
13	2	16271	832,82171	16770,26667	1
13	1	16271	832,82171	16770,26667	1
13	2	16272	2274,15155	19564,13333	1
13	1	16272	2274,15155	19564,13333	3
13	2	16275	739,85589	7948,333333	0
13	2	16275	739,85589	7948,333333	1
13	1	16275	739,85589	7948,333333	1
13	1	16275	739,85589	7948,333333	0
13	1	16276	841,09632	9183,14	3
13	1	16276	841,09632	9183,14	1
13	2	16276	841,09632	9183,14	3
15	2	16278	1379,52604	13437,45556	0
15	2	16278	1379,52604	13437,45556	2
15	1	16278	1379,52604	13437,45556	2
15	2	16279	1441,64687	33746,2	1
15	2	16283	1270,38765	20503,2	3
15	1	16283	1270,38765	20503,2	3
15	2	16286	867,51663	35043,32381	0
15	2	16286	867,51663	35043,32381	0
15	2	16286	867,51663	35043,32381	2
15	1	16286	867,51663	35043,32381	1
15	2	16287	1232,80976	14659,27333	2
15	1	16287	1232,80976	14659,27333	1
15	1	16288	1494,69366	14998,8	1
15	2	16290	2368,89154	30441,06667	3
15	1	16290	2368,89154	30441,06667	3
15	1	16291	1338,26905	23973,53333	3
15	2	16291	1338,26905	23973,53333	3
15	1	16293	797,24721	7999,45	2
15	2	16293	797,24721	7999,45	3
15	1	16293	797,24721	7999,45	3
15	1	16295	2343,10988	18505,15	1
15	2	16295	2343,10988	18505,15	3
15	1	16295	2343,10988	18505,15	1
15	2	16300	1123,99647	35091,86667	3
15	1	16300	1123,99647	35091,86667	1
15	2	16301	1386,57741	14920,73333	3
15	1	16301	1386,57741	14920,73333	3
15	1	16302	1962,51871	15396,3	3
15	2	16303	1190,89337	10074,47619	0
15	2	16303	1190,89337	10074,47619	0
15	2	16303	1190,89337	10074,47619	3
15	1	16303	1190,89337	10074,47619	2
15	1	16304	1485,88536	10717,5	2
15	2	16304	1485,88536	10717,5	2
15	2	16307	1338,26905	14735,73333	3
15	1	16307	1338,26905	14735,73333	3
15	1	16311	1651,00606	14043,7	3
15	2	16312	1342,99573	9573,9	3
15	2	16314	1311,11149	8156,772	3
15	1	16314	1311,11149	8156,772	2
15	1	16314	1311,11149	8156,772	3
15	1	16314	1311,11149	8156,772	1
15	2	16316	2044,95467	11781,16667	1
15	1	16316	2044,95467	11781,16667	3
15	1	16316	2044,95467	11781,16667	0
15	1	16318	867,51663	8617,619048	1
15	2	16318	867,51663	8617,619048	3
15	2	16318	867,51663	8617,619048	0
15	2	16318	867,51663	8617,619048	0
15	2	16319	846,53441	18222,17391	1
15	1	16319	846,53441	18222,17391	0
15	2	16319	846,53441	18222,17391	3
15	1	16319	846,53441	18222,17391	1
15	2	16320	1666,05158	26709,1	1
15	1	16320	1666,05158	26709,1	1
15	1	16320	1666,05158	26709,1	3
15	1	16321	893,75728	16460,468	3
15	1	16321	893,75728	16460,468	3
15	2	16321	893,75728	16460,468	2
15	1	16321	893,75728	16460,468	1
15	2	16322	1783,54169	9134,25	1
15	2	16322	1783,54169	9134,25	3
15	1	16322	1783,54169	9134,25	3
15	2	16323	2744,82897	14487,51333	3
15	1	16323	2744,82897	14487,51333	2
15	1	16324	842,40232	18612,33333	0
15	2	16324	842,40232	18612,33333	0
15	2	16324	842,40232	18612,33333	1
15	1	16324	842,40232	18612,33333	1
15	2	16325	1342,99573	17038	3
15	1	16326	1487,49768	17224,53	3
15	1	16326	1487,49768	17224,53	2
15	2	16326	1487,49768	17224,53	3
15	2	16328	1227,53617	13483,2	3
15	1	16328	1227,53617	13483,2	3
15	2	16331	2991,55299	22104,04	3
15	1	16331	2991,55299	22104,04	1
15	2	16331	2991,55299	22104,04	1
15	1	16331	2991,55299	22104,04	1
15	1	16335	1088,18366	11065,1	1
15	2	16335	1088,18366	11065,1	1
15	2	16335	1088,18366	11065,1	3
15	1	16335	1088,18366	11065,1	1
15	1	16336	2169,45845	1565,277778	0
15	2	16336	2169,45845	1565,277778	3
15	1	16336	2169,45845	1565,277778	2
15	1	16337	1651,00606	21418,4	3
15	2	16338	1808,54821	1500,3	3
15	2	16339	1270,38765	28343,8	3
15	1	16339	1270,38765	28343,8	3
15	1	16340	3533,99237	4268,346667	1
15	1	16340	3533,99237	4268,346667	2
15	1	16342	1089,98456	2411,2	0
15	2	16342	1089,98456	2411,2	2
15	1	16342	1089,98456	2411,2	2
15	2	16343	2505,16949	28530,06667	1
15	1	16343	2505,16949	28530,06667	3
15	1	16344	1666,05158	20416,75	1
15	2	16344	1666,05158	20416,75	1
15	1	16344	1666,05158	20416,75	1
15	2	16345	1261,42626	30244,08667	2
15	1	16345	1261,42626	30244,08667	1
15	1	16346	1386,57741	18047,6	3
15	2	16346	1386,57741	18047,6	3
15	2	16347	3375,35163	1245,8	2
15	2	16349	2092,34197	9158,692308	0
15	2	16349	2092,34197	9158,692308	2
15	1	16350	1029,45525	24516,8	1
15	2	16351	987,84483	11493,05556	0
15	1	16351	987,84483	11493,05556	1
15	2	16351	987,84483	11493,05556	1
15	1	16352	3207,53868	6453,2	0
15	2	16352	3207,53868	6453,2	2
15	1	16352	3207,53868	6453,2	2
15	1	16353	1281,86053	30944,55556	1
15	2	16353	1281,86053	30944,55556	0
15	2	16353	1281,86053	30944,55556	1
15	1	16356	1199,22301	9474,55	1
15	1	16356	1199,22301	9474,55	3
15	2	16356	1199,22301	9474,55	3
15	2	16357	1513,77978	31525,985	3
15	1	16357	1513,77978	31525,985	3
15	2	16357	1513,77978	31525,985	1
15	1	16359	1889,5638	24639,33333	1
15	2	16359	1889,5638	24639,33333	3
15	2	16362	1270,38765	9417,466667	3
15	1	16362	1270,38765	9417,466667	3
15	1	16366	1314,06717	10410,16111	0
15	2	16366	1314,06717	10410,16111	1
15	1	16366	1314,06717	10410,16111	1
15	2	16368	4456,26721	7282,913044	0
15	2	16368	4456,26721	7282,913044	3
15	1	16368	4456,26721	7282,913044	1
15	2	16368	4456,26721	7282,913044	3
11	1	16370	1364,31767	17044,31111	0
11	1	16370	1364,31767	17044,31111	1
11	2	16370	1364,31767	17044,31111	1
11	1	16372	1874,12389	15776,8	1
11	1	16373	1584,97675	12009,46	3
11	2	16374	1289,28479	8118,8	3
11	2	16375	1284,74715	7871,866667	3
11	1	16375	1284,74715	7871,866667	3
11	2	16377	1121,02899	9419,857143	0
11	2	16377	1121,02899	9419,857143	1
11	1	16377	1121,02899	9419,857143	1
11	2	16377	1121,02899	9419,857143	2
11	2	16377	1121,02899	9419,857143	0
11	1	16378	1079,04405	36873,4	1
11	2	16378	1079,04405	36873,4	1
11	2	16379	1238,53962	12948,61	1
11	2	16379	1238,53962	12948,61	1
11	1	16379	1238,53962	12948,61	1
